latitude degree WGS84,longitude degree WGS84,altitude in meters AMSL,thermal probability in a circle with 250m radius around the hotspot
53.86108,-2.54431,227,68
44.71425,4.60233,393,68
47.25647,9.96992,1598,68
47.61801,14.33323,1826,68
45.81453,6.40674,1898,68
47.45163,10.50123,1834,68
47.4939,10.48474,1463,68
46.16266,6.74784,1905,68
46.088,9.39043,1642,68
48.76826,13.84503,1317,68
47.34281,10.7878,2057,68
43.22861,12.79383,543,68
45.40523,6.11383,1210,68
46.37856,7.31846,2463,68
46.75097,13.39488,1968,68
45.75156,9.37394,629,68
45.882,8.45589,1424,68
39.1967,-6.12397,582,68
47.40756,13.43799,1659,68
47.25467,12.50979,1648,68
42.96673,25.36259,526,68
47.05412,6.86324,1238,68
46.48201,6.98497,1792,68
46.894,11.99877,2662,68
47.0802,11.70332,3157,68
46.33358,15.34765,801,68
47.29874,10.74215,2142,68
38.90047,20.93334,349,68
42.127,1.47536,1412,68
53.01946,9.37141,46,68
41.15496,14.50948,183,68
52.49401,-2.9095,173,68
39.4506,21.62696,407,68
46.2823,12.7355,1168,68
45.60763,6.24443,744,68
47.19981,7.09655,1155,68
45.43582,5.93757,1776,68
44.60807,5.54321,1476,68
49.23307,18.79797,523,68
41.70578,2.18292,639,68
42.31871,18.86645,849,68
42.97393,0.81218,1055,68
41.96049,12.78622,97,68
41.99649,20.95236,463,68
49.89465,9.83678,241,68
47.79787,7.69887,679,68
43.13233,23.61143,581,68
42.35381,13.02588,1006,68
44.38311,7.40722,1089,68
51.71747,7.74325,68,68
46.40554,23.52774,747,68
43.01263,-0.4026,945,68
47.36799,10.91968,2099,68
46.04932,11.37363,1416,68
45.667,6.72756,2760,68
43.01353,-2.45555,671,68
46.35427,8.7133,2705,68
43.33029,20.73299,1374,68
49.03351,20.85092,900,68
45.65351,24.95174,1488,68
46.55937,7.58602,1764,68
45.72907,7.17898,1691,68
46.53148,7.9474,3149,68
46.97137,12.02921,2637,68
48.24485,10.87783,526,68
50.77106,7.92838,309,68
46.03672,6.67303,1755,68
47.56135,15.27411,1162,68
47.16564,10.67241,2277,68
49.94498,16.50156,552,68
50.93823,11.66401,365,68
47.68546,15.58985,1605,68
46.18425,9.58444,1940,68
44.61617,7.29183,1394,68
46.2841,14.53738,1389,68
47.33921,12.34241,2071,68
45.62292,24.87059,1827,68
44.9995,7.27027,1670,68
42.35291,13.82348,1437,68
47.41116,13.03603,1963,68
39.28493,20.94856,876,68
47.61891,13.37079,1558,68
45.54556,5.82979,862,68
44.4362,9.20656,647,68
47.25018,7.35523,1075,68
47.13686,11.91255,2399,68
47.27266,10.34906,1573,68
46.22293,7.14601,2528,68
43.20612,12.97262,1044,68
47.85723,14.08469,1344,68
54.26708,-2.51134,534,68
47.03613,11.01985,2966,68
48.77456,17.44625,405,68
48.76107,8.38361,485,68
46.26881,13.05124,210,68
43.83241,10.36681,127,68
46.44512,11.92396,2235,68
38.5087,-1.25599,965,68
49.16116,19.89229,1479,68
41.30346,21.30995,670,68
42.65892,24.88834,1623,68
47.68186,12.69493,1907,68
46.45951,7.47316,1622,68
47.51278,11.33813,1666,68
44.11676,6.41055,1768,68
43.96468,6.40674,1049,68
45.6832,6.22541,1976,68
46.81664,8.6854,1764,68
46.25621,7.61518,2447,68
43.92779,7.73945,1340,68
45.66251,24.77929,1330,68
46.6952,13.20214,1839,67
47.05232,11.26205,2168,67
47.56675,13.73345,1293,67
47.03613,11.25317,2503,67
42.70122,-0.28848,1582,67
44.82313,6.45366,2183,67
46.78156,13.30612,1703,67
46.38485,8.81094,2338,67
47.13416,9.32829,1157,67
46.0844,8.3722,2143,67
45.77675,6.43337,1369,67
49.16924,19.85932,1884,67
46.903,9.84438,1652,67
42.67332,24.81353,1391,67
46.82474,13.63327,1933,67
47.00735,9.61487,1980,67
50.42769,12.96248,1058,67
47.11528,7.02808,1495,67
46.86342,13.10323,2522,67
51.27258,8.71583,554,67
47.01184,10.32497,2584,67
48.43101,8.22764,794,67
49.14497,18.95014,1050,67
46.74378,14.97358,1507,67
45.13536,5.39992,987,67
46.75997,11.87831,1324,67
47.31313,8.9276,955,67
45.95036,8.41277,824,67
46.18875,12.32593,1181,67
41.48797,21.33658,877,67
38.39791,21.5103,321,67
47.78888,7.73184,1085,67
43.80181,3.57142,529,67
47.52358,12.72536,1091,67
47.9049,8.60044,838,67
46.03672,11.81745,1413,67
52.32684,-3.60185,349,67
47.69085,7.86371,816,67
45.23162,7.49979,518,67
47.57484,12.50852,964,67
46.14377,9.01509,1250,67
47.6297,18.40742,379,67
47.29155,11.30262,1835,67
48.0317,34.88299,143,67
44.57027,6.5551,1555,67
47.78888,7.74832,1121,67
46.41814,11.6488,1874,67
46.84993,9.61614,1882,67
44.10416,3.10478,449,67
46.75637,8.20989,1733,67
47.40756,13.47603,1573,67
40.27265,-4.91173,1519,67
47.29155,9.3042,1365,67
47.23669,11.79589,2352,67
47.25198,12.3906,1808,67
45.93327,6.21147,1057,67
45.07149,5.7499,454,67
47.34461,11.24176,1904,67
47.50469,13.20848,2194,67
47.53886,11.39899,1397,67
45.57435,24.58021,2166,67
49.15127,20.13829,1962,67
46.0943,7.97277,2456,67
46.79235,12.26253,2513,67
47.06042,10.21845,2652,67
46.16806,6.82139,1851,67
45.54016,7.93853,697,67
45.38814,4.61881,1217,67
50.40432,13.78417,242,67
47.68726,15.68622,1870,67
45.76416,11.22401,730,67
42.63912,-0.9897,851,67
48.57221,9.41959,621,67
47.41026,9.95343,1084,67
42.1306,2.40102,1164,67
46.9057,12.07993,3080,67
47.11618,9.35492,1151,67
46.38215,8.58396,2324,67
46.55577,18.92985,87,67
46.61874,10.0422,2614,67
46.35067,14.33196,1418,67
46.17706,15.21451,518,67
50.2551,15.57463,235,67
46.72489,14.60078,1133,67
46.44602,7.82441,2881,67
46.46851,14.11386,1615,67
48.92025,13.05378,891,67
46.40104,9.89891,3489,67
46.51799,15.57843,944,67
46.63313,7.24111,1858,67
46.2958,12.55671,1979,67
52.55688,-3.47251,307,67
47.25288,7.55305,731,67
46.4838,8.88702,1929,67
45.61213,25.64536,688,67
47.73582,11.60061,825,67
46.10419,8.43433,1962,67
46.2949,13.89829,909,67
42.01089,0.88572,495,67
46.87691,17.4919,141,67
46.60704,8.07801,2919,67
44.9923,7.21195,1584,67
44.16445,6.5868,1691,67
50.58679,15.2703,613,67
46.96147,8.24793,1573,67
48.49936,9.32195,776,67
38.40062,23.3984,451,67
46.8922,9.91286,2479,67
41.67248,13.88181,1356,67
46.22923,13.20594,450,67
44.18334,10.82331,1344,67
46.39295,14.18233,960,67
46.92908,11.4979,2462,67
46.85172,11.92142,1896,67
47.23669,7.70901,493,67
49.5243,18.12845,670,67
39.47311,20.45276,408,67
46.12128,16.41153,391,67
47.77269,12.06852,484,67
42.67782,13.62186,1044,67
45.36025,7.58348,905,67
42.64362,24.86171,840,67
47.28525,7.67351,984,67
45.10388,2.6559,1647,67
45.2658,6.03267,1926,67
45.40253,23.45166,1350,67
42.02619,0.90728,1132,67
46.74018,9.86467,2588,67
47.28975,9.72265,1431,67
46.76087,13.18565,1056,67
39.69461,2.71296,447,67
47.14945,10.14364,2174,67
45.38724,14.06567,346,67
47.15395,9.30927,2265,67
44.63057,7.23604,1788,67
43.60925,11.68303,1232,67
47.81856,6.84548,1095,67
46.75997,6.47141,1151,67
46.75637,12.70761,2240,67
46.37046,9.15331,2370,67
46.26611,13.74866,1835,67
47.22859,12.22956,1578,67
45.97555,6.88606,2353,67
47.33472,12.89908,1950,67
41.75528,13.42278,940,67
46.99566,9.96231,1924,67
44.26613,5.64465,1360,67
47.25917,14.24573,1836,67
45.58244,24.55992,2419,67
46.88771,9.00368,1513,67
46.84903,9.17359,2468,67
46.8994,9.26362,2891,67
42.0775,2.38707,941,67
47.73492,13.00179,1046,67
46.31109,8.40136,1937,67
47.05232,12.10529,2130,67
47.11887,9.56034,1364,67
46.92099,9.79747,1264,67
47.05952,10.55702,2652,67
45.62383,24.77549,2171,67
47.74571,13.46716,1067,67
46.67901,7.9474,1916,67
45.89729,8.98846,1010,67
45.98185,7.97023,2054,67
47.34911,12.25745,1976,67
40.03045,15.6989,704,67
47.0775,9.9509,1581,67
46.48111,9.77337,3085,67
44.87082,5.11335,785,67
38.41593,21.50523,533,67
38.5123,22.43343,693,67
46.95517,13.10196,1546,67
45.17405,7.33241,1834,67
46.94798,12.27267,2924,67
49.17284,19.88975,1844,67
47.90849,13.74993,765,67
41.62928,12.97643,1141,67
49.14497,20.10532,1973,67
49.16026,19.46876,1123,67
45.85591,11.84281,492,67
54.75123,-6.7339,379,67
44.81323,5.07277,915,67
47.43364,12.63026,1848,67
42.69402,24.96062,1579,67
42.1666,23.25511,2214,67
47.4912,12.24477,1624,67
46.97496,12.41976,2240,67
45.80194,10.61662,1753,67
52.99252,-4.14203,536,67
46.93089,12.32212,2243,67
47.39587,12.70127,1714,67
44.03397,6.31418,1284,67
43.04954,13.25666,687,67
46.32998,7.59236,1257,67
47.36349,12.37918,1738,67
50.7423,15.43515,825,67
42.81553,13.17678,1807,67
43.80361,6.75926,1486,67
47.55326,14.10371,1472,67
42.73452,24.65756,1450,67
47.25378,12.70887,1687,67
46.80225,12.15474,2446,67
47.01365,12.47429,1788,67
39.4263,21.64978,431,67
47.32662,12.59221,2132,67
46.61154,7.22716,1774,67
45.94677,6.93044,2450,67
44.73405,5.70045,1564,67
49.17464,19.79084,1875,67
53.04192,-4.06088,336,67
42.95323,0.75385,1390,67
49.2079,13.06773,825,67
44.53068,7.16503,2172,67
52.77964,-8.26188,388,67
46.91559,8.67779,2046,67
47.47321,12.75579,1989,67
46.75997,8.97198,1784,67
46.8931,11.63992,2790,67
39.36507,21.57877,1596,67
47.50739,11.03126,1810,67
45.45921,5.96674,696,67
46.77616,9.02397,2004,67
47.26277,10.43148,1840,67
47.33112,14.78211,2085,67
43.306,22.03907,216,67
47.28615,7.3248,1074,67
46.88771,10.03459,2948,67
42.98743,1.03662,759,67
44.81413,6.74784,2789,67
50.70454,13.91858,494,67
55.58031,24.49398,67,67
47.6333,12.48316,1413,67
54.28505,-2.20321,411,67
46.83463,8.32274,1734,67
47.68726,12.54149,1220,67
38.22408,21.80575,551,67
47.01365,8.86166,1957,67
47.37069,13.1679,1375,67
44.31562,7.55558,716,67
46.30569,12.10149,1660,67
48.77726,19.14034,678,67
47.16114,14.99514,1388,67
47.2187,9.38155,1756,67
46.80764,4.24474,435,67
43.2592,26.94002,190,67
46.9075,11.58159,2899,67
46.86702,8.30372,1602,67
42.0982,1.34095,807,67
46.52788,14.71998,1294,67
46.40824,7.91063,3309,67
50.11577,5.02712,158,67
47.27716,10.86262,2012,67
47.41026,10.79287,1432,67
42.48971,12.88259,509,67
46.82114,9.17993,2035,67
45.99444,6.89367,2869,67
45.61753,6.17596,1551,67
46.2895,14.49046,874,67
38.68704,16.10467,387,67
45.86491,11.87451,571,67
47.73402,14.83917,1370,67
38.18085,21.75123,222,67
46.76087,10.32497,2948,67
44.32192,7.4478,991,67
46.85442,8.31387,1453,67
42.71652,25.25861,1208,67
48.76287,8.25173,254,67
39.83327,22.55262,755,67
44.03217,6.40294,1352,67
50.65331,-1.38913,142,67
44.31112,5.28326,763,67
46.76447,9.02904,1560,67
47.01095,13.15269,2244,67
44.37411,5.78414,1000,67
38.45466,21.48113,860,67
45.62112,24.75266,2162,67
42.2062,23.57339,2447,67
47.36979,10.23113,1654,67
46.33807,7.73184,1957,67
47.04423,9.8279,2291,67
46.20404,9.35746,1631,67
47.24568,12.87118,2094,67
40.11148,-8.24412,186,67
47.65128,13.71823,1562,67
46.13657,7.82948,3258,67
47.25288,7.39201,1196,67
45.33867,13.64722,99,67
47.30414,9.38916,1299,67
44.85103,7.27661,827,67
45.95666,6.36109,1652,67
46.30389,14.55894,1610,67
47.54336,10.61915,993,67
40.07997,-8.46476,248,67
47.4912,14.65023,1937,67
44.49289,7.36157,1056,67
46.37046,25.81781,694,67
46.82294,9.8241,2366,67
47.26637,7.59362,831,67
47.05322,9.5781,2514,67
47.10808,9.67447,2275,67
40.50405,-5.24142,1068,67
47.61081,12.83948,1239,67
47.49839,14.92033,1796,67
46.56746,9.97499,2923,67
47.64859,12.45527,1010,67
50.68567,16.32911,679,67
43.56695,13.57494,98,67
46.2922,12.38552,1641,67
42.37451,13.82601,1511,67
45.99354,7.23857,3054,67
47.26187,7.37172,949,67
48.42921,8.16931,418,67
46.31828,11.21893,619,67
46.13118,6.72375,1953,67
38.16374,22.21786,621,67
46.87151,11.99877,2453,67
45.82623,7.28042,1964,67
47.03793,11.24556,2099,67
45.73627,7.14474,2270,67
47.8959,13.98198,916,67
47.23129,9.35239,2189,67
47.42015,15.24367,746,67
41.01725,21.95665,1287,67
46.67811,10.48855,2156,67
49.69689,18.77642,747,67
42.49871,0.60675,1774,67
47.44444,10.84106,2178,67
47.20251,9.26996,1520,67
46.85802,9.13302,2683,67
44.51179,7.28169,1624,67
43.36629,22.08345,769,67
47.39317,10.8474,1630,67
40.97855,20.82936,1757,67
45.81723,10.19943,1584,67
45.34046,14.13161,548,67
47.01455,9.40184,1717,67
43.8702,3.6792,398,67
51.31033,-2.66097,109,67
43.00634,0.1566,1046,67
52.45626,6.81505,30,67
46.82204,10.30722,1963,67
47.31133,12.43625,1466,67
47.56045,12.47048,982,67
47.62341,10.25523,792,67
45.49339,6.59188,1555,67
49.09733,15.46938,516,67
48.90496,13.0094,1028,67
46.73748,9.61233,2884,66
51.29954,8.16297,275,66
49.26543,19.9633,1314,66
53.51976,-9.70744,411,66
46.63493,11.10227,1761,66
47.05682,14.32562,1558,66
45.6679,8.03617,1604,66
46.04932,7.29056,2079,66
52.01766,22.29014,165,66
47.50019,14.26602,1591,66
47.43274,6.79223,345,66
45.98635,8.0666,2039,66
54.73147,-2.54685,565,66
49.23127,19.09343,1395,66
42.77412,13.16917,1645,66
46.22473,13.89829,1725,66
46.04482,9.3676,1488,66
47.39497,13.9097,1772,66
46.23553,12.73677,843,66
45.70388,6.18737,1744,66
46.95158,10.24508,2811,66
47.38328,10.30595,1303,66
45.93417,7.26393,3153,66
47.10538,6.97355,1235,66
49.41644,15.75976,595,66
49.67712,8.96817,349,66
47.01455,9.58824,1855,66
47.23489,10.67748,2234,66
47.20251,14.08215,1718,66
46.2751,7.33748,1677,66
45.31168,7.51247,943,66
42.3115,1.8862,1906,66
47.24118,13.12352,1446,66
47.44084,12.46414,1842,66
45.24151,5.77653,1306,66
47.7646,12.24858,917,66
55.29736,25.21042,142,66
38.10519,23.6165,395,66
38.15923,34.14499,1900,66
47.19172,7.80412,552,66
46.35696,11.66782,2167,66
44.59277,6.24443,1826,66
45.59954,5.72454,638,66
45.73087,11.30136,845,66
45.43761,7.69253,815,66
54.50062,23.32486,93,66
45.64001,24.84523,1867,66
51.51794,5.159,13,66
45.60763,24.48257,1451,66
47.68276,11.53848,875,66
46.37316,7.10036,1887,66
46.43703,6.16201,979,66
40.83629,21.78419,1086,66
42.39611,1.40815,1409,66
40.35278,-7.51627,1326,66
45.76506,6.57539,1775,66
47.58113,10.84994,1613,66
51.20337,13.19833,196,66
46.10419,6.53228,1018,66
45.6751,5.61042,359,66
43.38518,20.71524,1192,66
47.44803,11.73122,1631,66
44.04657,6.54623,1826,66
42.1459,1.57934,1191,66
47.67017,12.58714,1406,66
45.66251,6.26599,1688,66
45.61303,7.9398,1934,66
47.46602,11.82632,1906,66
41.02625,-3.77557,1828,66
47.13686,9.31435,922,66
45.60133,10.74215,301,66
46.86252,11.57018,2003,66
45.57075,24.48891,2301,66
43.17282,23.60129,376,66
46.2958,12.47556,1792,66
49.51262,18.31485,924,66
42.69942,24.78944,1816,66
44.62786,6.49424,1583,66
48.32579,9.06835,824,66
47.47591,15.05347,1593,66
47.38508,10.50123,2282,66
48.7152,7.33368,425,66
46.36147,7.43765,2588,66
47.61981,12.67464,1411,66
46.43073,14.1519,1492,66
48.60188,20.66706,466,66
50.89958,-0.20479,56,66
43.81621,6.84802,1479,66
45.20193,14.72251,376,66
44.38761,7.42624,759,66
44.25803,10.53039,1148,66
46.54677,8.60171,2324,66
46.10509,7.2614,2478,66
47.01904,12.49584,1997,66
45.85681,6.99004,2976,66
44.55498,17.48556,520,66
46.97766,12.4578,2103,66
46.17435,13.32387,278,66
46.50449,7.64054,2424,66
46.41454,13.36698,1311,66
46.43703,7.17898,2241,66
42.67602,24.99613,1107,66
46.75007,12.3031,1980,66
46.35517,8.67652,2021,66
45.75156,10.16393,1739,66
46.42263,7.2297,2272,66
46.32278,7.31339,2500,66
46.18965,13.72457,384,66
47.56045,13.42404,1107,66
46.70959,13.00686,1837,66
44.19594,5.50644,1071,66
41.21706,15.27664,728,66
38.73568,16.17948,219,66
47.43634,10.22733,1145,66
49.47217,21.66627,472,66
42.40241,12.93585,668,66
46.00254,8.1262,1671,66
41.75168,13.67131,838,66
45.39444,7.27788,2325,66
45.77765,6.29769,1042,66
43.2916,-2.12459,21,66
47.16564,12.04823,2614,66
44.23463,6.50438,2156,66
46.57556,8.40009,2403,66
42.71652,25.3423,781,66
46.17616,7.93599,2501,66
42.83713,0.30116,1562,66
46.97047,13.2237,2229,66
49.22318,20.30947,1060,66
47.38508,7.90302,916,66
46.31559,12.84709,1043,66
47.17373,10.30341,2693,66
39.07695,21.296,972,66
47.72863,18.79037,384,66
46.10689,11.88465,1765,66
45.53117,6.22415,666,66
46.8967,12.83568,2397,66
44.47039,3.26963,794,66
48.87618,19.21389,948,66
47.54156,12.68098,1982,66
45.0094,35.24945,171,66
47.33472,10.02698,1648,66
52.34482,-8.24793,634,66
47.33651,10.9742,1584,66
42.1117,13.69667,947,66
46.0736,8.02095,3326,66
49.16655,12.96248,992,66
51.94307,-3.00968,464,66
39.51093,21.55849,1418,66
45.22802,14.69588,395,66
46.87061,8.77163,1447,66
46.0853,9.40945,2206,66
42.90643,12.73043,218,66
50.39982,9.95217,678,66
47.36889,12.26253,2010,66
47.33831,9.71504,1475,66
42.80293,1.39801,1581,66
40.03495,22.27492,1238,66
41.58968,1.80885,725,66
46.24812,25.8343,711,66
42.2386,23.58607,2081,66
47.00375,10.52532,2451,66
41.74178,13.45701,1014,66
45.28829,6.18991,2065,66
47.19532,13.13874,1822,66
45.4673,7.73438,893,66
41.80388,13.24525,931,66
47.24478,12.64167,2056,66
44.64946,5.64212,1797,66
45.98725,10.74722,2052,66
49.41284,16.84266,595,66
46.02593,7.0509,2754,66
40.8633,21.80575,1074,66
55.25425,24.59289,83,66
47.3563,10.60647,2154,66
45.77225,14.04792,1123,66
45.59324,10.86388,653,66
51.15933,14.94442,228,66
54.02995,10.07136,29,66
46.26971,8.88702,2016,66
38.44205,21.38603,217,66
43.19352,12.99038,1040,66
45.91168,5.39739,516,66
45.882,10.11067,1730,66
47.06761,10.67621,1341,66
47.4957,13.2237,2172,66
47.904,14.27236,939,66
47.94447,7.98291,707,66
38.39611,22.50317,448,66
46.50269,13.79558,1497,66
50.53016,11.33559,461,66
44.06816,6.50945,1746,66
45.13356,7.43512,1034,66
38.15833,14.88102,349,66
40.83989,17.32959,258,66
47.50109,9.77084,856,66
47.39317,9.50836,1066,66
50.7396,15.58097,1201,66
45.24331,6.73643,2021,66
41.44747,21.31375,614,66
46.56027,7.76481,1913,66
47.23039,11.96073,1908,66
47.46872,13.24906,1191,66
42.1522,1.69092,1334,66
47.67197,11.9024,1685,66
45.73717,6.48663,1810,66
46.36956,7.81426,3125,66
45.78485,8.15917,1603,66
47.70704,12.8864,1018,66
46.5,10.10306,2604,66
45.62023,6.25585,1431,66
46.53598,8.9276,1459,66
46.86792,9.22432,2376,66
46.85083,11.59047,2200,66
49.50183,21.65612,534,66
49.06408,10.52151,532,66
46.96687,13.12479,2360,66
46.9093,9.2091,2269,66
50.65241,15.62028,793,66
49.90993,16.05775,370,66
46.68171,7.53656,1752,66
46.15996,7.4757,2089,66
52.57035,6.48663,3,66
47.4921,15.35019,873,66
54.58595,-2.82708,368,66
44.92931,7.32987,473,66
41.44297,14.35225,1471,66
45.69219,5.98956,1361,66
46.0943,11.8352,2029,66
46.68261,9.00875,2722,66
47.92558,14.34844,393,66
47.72593,12.44132,794,66
47.61981,12.35636,1120,66
43.21781,12.98657,527,66
46.2868,14.57796,1128,66
44.17075,6.44352,1561,66
46.16626,7.77115,2600,66
46.50449,8.97198,1755,66
46.79955,12.77861,1790,66
47.24658,10.3833,2079,66
49.64386,18.58875,532,66
50.22723,11.4345,501,66
53.35719,-1.64527,366,66
47.17643,10.95772,2672,66
46.8904,10.39217,2722,66
47.24568,14.10752,2125,66
46.94708,24.92638,791,66
44.50549,6.72122,2501,66
47.26996,12.28662,1583,66
47.33112,12.44005,1983,66
42.08649,1.74925,1483,66
47.60542,13.40883,1433,66
45.57435,10.84106,735,66
45.873,6.36363,1459,66
46.23642,8.37346,2062,66
43.32849,12.75199,565,66
52.23517,6.71614,16,66
46.05381,9.64277,2172,66
41.43847,-7.72423,1116,66
46.77076,9.82917,2040,66
47.07301,8.56494,1190,66
47.64769,18.44292,322,66
48.77636,8.25554,487,66
48.63066,20.90164,484,66
47.27716,12.14713,2357,66
49.83892,6.86324,136,66
47.57754,15.27918,1585,66
44.19954,6.52847,2277,66
47.2232,12.28915,2011,66
43.42388,23.29569,305,66
42.43121,12.92951,682,66
47.02174,8.67145,759,66
44.04837,5.63451,981,66
45.77045,6.2698,1031,66
46.58006,11.22401,728,66
47.40037,12.24984,1743,66
45.56895,6.75545,1176,66
45.75876,9.38916,807,66
44.64676,7.24745,1448,66
42.50501,0.67016,1914,66
54.59314,24.09075,88,66
47.05412,9.31815,1977,66
46.95068,10.02318,2348,66
45.80104,11.7718,218,66
49.17284,19.73886,2089,66
47.45703,13.76007,2020,66
45.81543,10.1728,1152,66
46.71679,10.12589,2798,66
45.05709,5.73595,1042,66
47.98943,6.93932,1142,66
47.3572,7.7293,1046,66
49.0452,20.86994,1150,66
43.55615,13.6003,307,66
42.71562,22.98502,1027,66
46.33088,7.19546,2467,66
47.25827,9.33463,1588,66
46.93628,11.61329,2951,66
39.77654,20.76977,914,66
45.6733,10.81316,1667,66
45.93327,13.89195,767,66
44.9932,6.33447,3353,66
41.75078,13.57114,1361,66
45.65891,6.46634,1415,66
52.64132,-6.77447,386,66
46.18065,8.62961,1476,66
46.41904,13.41136,1837,66
49.88386,6.89367,383,66
45.76595,10.14871,1632,66
43.845,6.44605,1208,66
49.73015,8.61693,123,66
46.4955,13.96803,1760,66
45.95576,7.06232,3235,66
45.40883,6.59695,2115,66
47.43184,10.3871,1957,66
40.17361,22.03146,1033,66
46.64392,7.30071,1785,66
47.43184,12.52881,1983,66
45.38004,7.88527,236,66
54.48446,18.56592,50,66
46.84633,11.64499,1752,66
46.09609,7.55812,2862,66
46.99835,12.35129,2431,66
47.04693,11.28234,2969,66
47.31313,12.3665,1895,66
43.97008,10.50757,366,66
46.84183,9.72519,2237,66
45.99354,12.40708,581,66
44.21484,5.79301,1325,66
51.85588,-3.37361,623,66
44.84653,6.88099,3127,66
45.35756,14.11386,576,66
42.97483,-3.04011,686,65
46.79685,13.64215,1405,65
47.82665,6.83534,1124,65
46.80944,13.73979,1627,65
47.97325,6.94185,1080,65
45.74166,6.19752,1464,65
47.47771,12.24731,1643,65
41.82278,-7.77242,1058,65
54.46559,36.05972,168,65
46.7042,10.57984,2229,65
47.22949,12.45527,2426,65
47.42465,10.5101,1820,65
49.27262,19.26968,1273,65
47.34461,10.34145,1841,65
44.60897,6.46634,2095,65
46.02233,11.17455,1300,65
46.30209,12.63913,1666,65
47.91029,14.27743,1196,65
42.50591,1.92171,2031,65
46.60974,7.31846,1697,65
46.76627,10.50249,2296,65
47.85993,7.83075,1030,65
46.34257,7.66463,2132,65
42.83983,11.46366,762,65
46.21843,13.24652,315,65
47.75111,13.15395,937,65
41.97579,12.95614,624,65
47.29335,9.47285,1172,65
45.95126,10.71045,2052,65
42.91543,0.12363,2070,65
41.35656,21.28966,663,65
47.25827,12.17123,1912,65
44.46949,6.41055,2255,65
45.05439,6.44098,2898,65
42.1045,9.00241,1040,65
47.20971,12.15094,1912,65
47.6324,13.80572,1125,65
46.0889,7.76354,2295,65
47.12247,11.09847,2844,65
41.25936,21.31629,778,65
48.83751,13.20087,674,65
45.68769,11.28741,895,65
46.20134,9.11653,1807,65
47.50379,10.93109,1729,65
45.11287,7.45541,1077,65
48.02811,15.29186,561,65
46.20314,13.57874,1106,65
48.95621,19.35337,1502,65
45.12727,7.37172,717,65
47.47411,10.58365,1966,65
44.81773,5.2858,1058,65
47.25288,12.0888,2030,65
46.47661,12.69239,1846,65
46.63223,9.95977,2696,65
45.6823,6.25838,2093,65
40.28976,-7.53656,1266,65
46.21663,13.66497,530,65
45.13986,5.90207,1629,65
45.47,22.91908,920,65
44.28593,5.7144,1201,65
49.14947,20.11927,2063,65
47.52897,15.0167,1935,65
46.37316,11.63485,1825,65
47.60812,12.26506,1812,65
50.61016,11.38251,233,65
43.24751,12.79637,920,65
